PC,"Inst Name",Jump?,Jump Addr
0x485C,"LD B,(HL)",0,0x0
0x485D,"INC HL",0,0x0
0x485E,"LD C,(HL)",0,0x0
0x485F,"LD HL,(SP+5)",0,0x0
0x4860,"DEC B",0,0x0
0x4861,"LD A,(HL)",0,0x0
0x4862,"SUB B",0,0x0
0x4863,"INC HL",0,0x0
0x4864,"LD A,(HL)",0,0x0
0x4865,"SBC A,C",0,0x0
0x4866,"LD D,(HL)",0,0x0
0x4867,"LD A,C",0,0x0
0x4868,"LD E,A",0,0x0
0x4869,"BIT 7 E",0,0x0
0x486A,"LD A,E",0,0x0
0x486B,"JR Z,$4874  [+7]",1,0x4874
0x486C,"RLCA",0,0x0
0x4874,"BIT 7 D",0,0x0
0x4875,"LD A,D",0,0x0
0x4876,"JR Z,$4879  [+1]",1,0x4879
0x4877,"LD BC,$3837",1,0x3837
0x4879,"JR C,$48A3  [+40]",1,0x48A3
0x487A,"JR Z,$48F4  [+120]",1,0x48F4
0x487B,"LD A,B",0,0x0
0x487C,"ADD A,$08",0,0x0
0x487D,"LD ($3047),SP",1,0x3047
0x487E,"LD B,A",0,0x0
0x487F,"JR NC,$4882  [+1]",1,0x4882
0x4880,"LD BC,$F80C",1,0xF80C
0x4882,"LD HL,(SP+3)",0,0x0
0x4883,"INC BC",0,0x0
0x4884,"LD A,B",0,0x0
0x4885,"SUB (HL)",0,0x0
0x4886,"INC HL",0,0x0
0x4887,"LD A,C",0,0x0
0x4888,"SBC A,(HL)",0,0x0
0x4889,"LD A,C",0,0x0
0x488A,"LD D,A",0,0x0
0x488B,"LD E,(HL)",0,0x0
0x488C,"BIT 7 E",0,0x0
0x488D,"LD A,E",0,0x0
0x488E,"JR Z,$4897  [+7]",1,0x4897
0x488F,"RLCA",0,0x0
0x4897,"BIT 7 D",0,0x0
0x4898,"LD A,D",0,0x0
0x4899,"JR Z,$489C  [+1]",1,0x489C
0x489A,"LD BC,$3837",1,0x3837
0x489C,"JR C,$48A3  [+5]",1,0x48A3
0x489D,"DEC B",0,0x0
0x48A3,"LD HL,(SP+7)",0,0x0
0x48A4,"RLCA",0,0x0
0x48A5,"DEC (HL)",0,0x0
0x48A6,"JP $4786",1,0x4786
0x48A7,"ADD A,(HL)",0,0x0
0x489E,"LD HL,(SP+0)",0,0x0
0x489F,"NOP",0,0x0
0x48A0,"LD E,(HL)",0,0x0
0x48A1,"JR $48AB  [+8]",1,0x48AB
0x48A2,"LD ($07F8),SP",1,0x7F8
0x48AB,"ADD SP,+8",0,0x0
0x48AC,"LD ($E8C9),SP",1,0xE8C9
0x48AD,"RET",0,0x0
0x638,"INC SP",0,0x0
0x639,"PUSH DE",0,0x0
0x63A,"CALL $07AE",1,0x7AE
0x63B,"XOR (HL)",0,0x0
0x63D,"POP DE",0,0x0
0x63E,"RET",0,0x0
0x63F,"LD A,$01",0,0x0
0x15FEC,"INC SP",0,0x0
0x15FED,"LD HL,(SP+4)",0,0x0
0x15FEE,"INC B",0,0x0
0x15FEF,"LD (HL),E",0,0x0
0x15FF0,"LD A,(HL)",0,0x0
0x15FF1,"OR A",0,0x0
0x15FF2,"JP Z,$6027",1,0x6027
0x15FF3,"DAA",0,0x0
0x16027,"LD HL,$CBF5",1,0xCBF5
0x16028,"PUSH AF",0,0x0
0x1602A,"LD A,(HL)",0,0x0
0x1602B,"OR A",0,0x0
0x1602C,"JR NZ,$6036  [+8]",1,0x6036
0x1602D,"LD ($3721),SP",1,0x3721
0x1602E,"LD HL,$C737",1,0xC737
0x1602F,"SCF",0,0x0
0x16031,"BIT 4 (HL)",0,0x0
0x16032,"LD H,(HL)",0,0x0
0x16033,"JP NZ,$60D5",1,0x60D5
0x16034,"PUSH DE",0,0x0
0x16036,"LD HL,$C719",1,0xC719
0x16037,"ADD HL,DE",0,0x0
0x16039,"LD A,(HL)",0,0x0
0x1603A,"BIT 4 A",0,0x0
0x1603B,"LD H,A",0,0x0
0x1603C,"JP Z,$60D5",1,0x60D5
0x1603D,"PUSH DE",0,0x0
0x160D5,"LD A,($C0B3)",1,0xC0B3
0x160D6,"OR E",0,0x0
0x160D8,"OR A",0,0x0
0x160D9,"JP Z,$6178",1,0x6178
0x160DA,"LD A,B",0,0x0
0x160DC,"LD HL,$C0B0",1,0xC0B0
0x160DD,"OR B",0,0x0
0x160DF,"LD B,(HL)",0,0x0
0x160E0,"LD A,B",0,0x0
0x160E1,"OR A",0,0x0
0x160E2,"JP NZ,$6128",1,0x6128
0x160E3,"JR Z,$6146  [+97]",1,0x6146
0x16128,"LD DE,$C0AC",1,0xC0AC
0x16129,"XOR H",0,0x0
0x1612B,"LD A,(DE)",0,0x0
0x1612C,"LD HL,(SP+3)",0,0x0
0x1612D,"INC BC",0,0x0
0x1612E,"LD (HL+),A",0,0x0
0x1612F,"INC DE",0,0x0
0x16130,"LD A,(DE)",0,0x0
0x16131,"LD (HL),A",0,0x0
0x16132,"LD A,($C0B1)",1,0xC0B1
0x16133,"OR C",0,0x0
0x16135,"PUSH BC",0,0x0
0x16136,"INC SP",0,0x0
0x16137,"PUSH AF",0,0x0
0x16138,"INC SP",0,0x0
0x16139,"CALL $3063",1,0x3063
0x1613A,"LD H,E",0,0x0
0x3063,"LD HL,$0002",1,0x2
0x3064,"LD (BC),A",0,0x0
0x3066,"LD B,H",0,0x0
0x3067,"ADD HL,SP",0,0x0
0x3068,"LD E,(HL)",0,0x0
0x3069,"INC HL",0,0x0
0x306A,"LD C,(HL)",0,0x0
0x306B,"JR $3079  [+12]",1,0x3079
0x306C,"INC C",0,0x0
0x3079,"LD A,E",0,0x0
0x307A,"RLA",0,0x0
0x307B,"SBC A,A",0,0x0
0x307C,"LD D,A",0,0x0
0x307D,"JP $309A",1,0x309A
0x307E,"SBC A,D",0,0x0
0x1613C,"ADD SP,+2",0,0x0
0x1613D,"LD (BC),A",0,0x0
0x1613E,"LD C,E",0,0x0
0x1613F,"LD B,D",0,0x0
0x16140,"LD HL,(SP+3)",0,0x0
0x16141,"INC BC",0,0x0
0x16142,"LD A,(HL+)",0,0x0
0x16143,"LD H,(HL)",0,0x0
0x16144,"LD L,A",0,0x0
0x16145,"ADD HL,BC",0,0x0
0x16146,"LD C,L",0,0x0
0x16147,"LD B,H",0,0x0
0x16148,"LD HL,$C0AC",1,0xC0AC
0x16149,"XOR H",0,0x0
0x1614B,"LD (HL),C",0,0x0
0x1614C,"INC HL",0,0x0
0x1614D,"LD (HL),B",0,0x0
0x1614E,"LD DE,$C0AE",1,0xC0AE
0x1614F,"XOR (HL)",0,0x0
0x16151,"LD A,(DE)",0,0x0
0x16152,"LD HL,(SP+3)",0,0x0
0x16153,"INC BC",0,0x0
0x16154,"LD (HL+),A",0,0x0
0x16155,"INC DE",0,0x0
0x16156,"LD A,(DE)",0,0x0
0x16157,"LD (HL),A",0,0x0
0x16158,"LD A,($C0B2)",1,0xC0B2
0x16159,"OR D",0,0x0
0x1615B,"LD HL,$C0B0",1,0xC0B0
0x1615C,"OR B",0,0x0
0x1615E,"LD B,(HL)",0,0x0
0x1615F,"PUSH BC",0,0x0
0x16160,"INC SP",0,0x0
0x16161,"PUSH AF",0,0x0
0x16162,"INC SP",0,0x0
0x16163,"CALL $3063",1,0x3063
0x16164,"LD H,E",0,0x0
0x16166,"ADD SP,+2",0,0x0
0x16167,"LD (BC),A",0,0x0
0x16168,"LD C,E",0,0x0
0x16169,"LD B,D",0,0x0
0x1616A,"LD HL,(SP+3)",0,0x0
0x1616B,"INC BC",0,0x0
0x1616C,"LD A,(HL+)",0,0x0
0x1616D,"LD H,(HL)",0,0x0
0x1616E,"LD L,A",0,0x0
0x1616F,"ADD HL,BC",0,0x0
0x16170,"LD C,L",0,0x0
0x16171,"LD B,H",0,0x0
0x16172,"LD HL,$C0AE",1,0xC0AE
0x16173,"XOR (HL)",0,0x0
0x16175,"LD (HL),C",0,0x0
0x16176,"INC HL",0,0x0
0x16177,"LD (HL),B",0,0x0
0x16178,"ADD SP,+5",0,0x0
0x16179,"DEC B",0,0x0
0x1617A,"RET",0,0x0
0x1617B,"RST $38",0,0x0
0xCC1,"CALL $07AE",1,0x7AE
0xCC2,"XOR (HL)",0,0x0
0xCC4,"CALL $1C0D",1,0x1C0D
0xCC5,"DEC C",0,0x0
0x1C0D,"ADD SP,-3",0,0x0
0x1C0E,"[UNUSED]",0,0x0
0x1C0F,"LD HL,$C71D",1,0xC71D
0x1C10,"DEC E",0,0x0
0x1C12,"LD A,(HL)",0,0x0
0x1C13,"OR A",0,0x0
0x1C14,"JR Z,$1C1A  [+4]",1,0x1C1A
0x1C15,"INC B",0,0x0
0x1C1A,"LD A,($C959)",1,0xC959
0x1C1B,"LD E,C",0,0x0
0x1C1D,"OR A",0,0x0
0x1C1E,"JP NZ,$1C84",1,0x1C84
0x1C1F,"ADD A,H",0,0x0
0x1C21,"LD HL,$C719",1,0xC719
0x1C22,"ADD HL,DE",0,0x0
0x1C24,"LD A,(HL)",0,0x0
0x1C25,"OR A",0,0x0
0x1C26,"JP Z,$1C84",1,0x1C84
0x1C27,"ADD A,H",0,0x0
0x1C29,"LD A,(HL)",0,0x0
0x1C2A,"LD HL,$C71A",1,0xC71A
0x1C2B,"LD A,(DE)",0,0x0
0x1C2D,"SUB (HL)",0,0x0
0x1C2E,"JP Z,$1C84",1,0x1C84
0x1C2F,"ADD A,H",0,0x0
0x1C31,"PUSH HL",0,0x0
0x1C32,"LD HL,$C719",1,0xC719
0x1C33,"ADD HL,DE",0,0x0
0x1C35,"LD A,(HL)",0,0x0
0x1C36,"LD HL,(SP+2)",0,0x0
0x1C37,"LD (BC),A",0,0x0
0x1C38,"LD (HL),A",0,0x0
0x1C39,"POP HL",0,0x0
0x1C3A,"LD HL,(SP+0)",0,0x0
0x1C3B,"NOP",0,0x0
0x1C3C,"LD A,(HL+)",0,0x0
0x1C3D,"LD (HL),A",0,0x0
0x1C3E,"XOR A",0,0x0
0x1C3F,"INC HL",0,0x0
0x1C40,"LD (HL),A",0,0x0
0x1C41,"LD HL,(SP+1)",0,0x0
0x1C42,"LD BC,$46CB",1,0x46CB
0x1C43,"BIT 0 (HL)",0,0x0
0x1C44,"LD B,(HL)",0,0x0
0x1C45,"JP Z,$1C77",1,0x1C77
0x1C46,"LD (HL),A",0,0x0
0x1C77,"LD HL,(SP+1)",0,0x0
0x1C78,"LD BC,$CB7E",1,0xCB7E
0x1C79,"LD A,(HL)",0,0x0
0x1C7A,"SRL A",0,0x0
0x1C7B,"CCF",0,0x0
0x1C7C,"LD (HL+),A",0,0x0
0x1C7D,"INC (HL)",0,0x0
0x1C7E,"LD A,(HL)",0,0x0
0x1C7F,"SUB $08",0,0x0
0x1C80,"LD ($41C2),SP",1,0x41C2
0x1C81,"JP NZ,$1C41",1,0x1C41
0x1C82,"LD B,C",0,0x0
0x1C48,"LD HL,(SP+2)",0,0x0
0x1C49,"LD (BC),A",0,0x0
0x1C4A,"LD C,(HL)",0,0x0
0x1C4B,"LD B,$00",0,0x0
0x1C4C,"NOP",0,0x0
0x1C4D,"LD L,C",0,0x0
0x1C4E,"LD H,B",0,0x0
0x1C4F,"ADD HL,HL",0,0x0
0x1C50,"ADD HL,BC",0,0x0
0x1C51,"LD C,L",0,0x0
0x1C52,"LD B,H",0,0x0
0x1C53,"LD HL,$C71E",1,0xC71E
0x1C54,"LD E,$C7",0,0x0
0x1C56,"ADD HL,BC",0,0x0
0x1C57,"LD C,L",0,0x0
0x1C58,"LD B,H",0,0x0
0x1C59,"LD A,(BC)",0,0x0
0x1C5A,"OR A",0,0x0
0x1C5B,"JR Z,$1C77  [+26]",1,0x1C77
0x1C5C,"LD A,(DE)",0,0x0
0x1C84,"ADD SP,+3",0,0x0
0x1C85,"INC BC",0,0x0
0x1C86,"RET",0,0x0
0x369,"SET 5 E",0,0x0
0x36A,"[UNUSED]",0,0x0
0x395,"INC B",0,0x0
0x396,"INC B",0,0x0
0x397,"PUSH BC",0,0x0
0x398,"CALL $34B5",1,0x34B5
0x399,"OR L",0,0x0
0x39B,"POP BC",0,0x0
0x39C,"PUSH BC",0,0x0
0x39D,"LD B,E",0,0x0
0x39E,"PUSH BC",0,0x0
0x39F,"CALL $3314",1,0x3314
0x3A0,"INC D",0,0x0
0x3A2,"POP BC",0,0x0
0x3A3,"POP BC",0,0x0
0x3A4,"DEC B",0,0x0
0x3A5,"DEC B",0,0x0
0x3A6,"INC C",0,0x0
0x3A7,"PUSH BC",0,0x0
0x3A8,"CALL $34B5",1,0x34B5
0x3A9,"OR L",0,0x0
0x3AB,"POP BC",0,0x0
0x3AC,"PUSH BC",0,0x0
0x3AD,"LD B,E",0,0x0
0x3AE,"PUSH BC",0,0x0
0x3AF,"CALL $3314",1,0x3314
0x3B0,"INC D",0,0x0
0x3B2,"POP BC",0,0x0
0x3B3,"POP BC",0,0x0
0x3BF,"POP HL",0,0x0
0x3C0,"PUSH HL",0,0x0
0x3C1,"LD A,$11",0,0x0
0x3C2,"LD DE,$6F85",1,0x6F85
0x3C3,"ADD A,L",0,0x0
0x3C4,"LD L,A",0,0x0
0x3C5,"ADC A,H",0,0x0
0x3C6,"SUB L",0,0x0
0x3C7,"LD H,A",0,0x0
0x3C8,"LD A,(HL)",0,0x0
0x3C9,"CP $00",0,0x0
0x3CA,"NOP",0,0x0
0x3CB,"JR NZ,$03DE  [+17]",1,0x3DE
0x3CC,"LD DE,$E5E1",1,0xE5E1
0x3CD,"POP HL",0,0x0
0x3CE,"PUSH HL",0,0x0
0x3CF,"LD A,$07",0,0x0
0x3D0,"RLCA",0,0x0
0x3D1,"ADD A,L",0,0x0
0x3D2,"LD L,A",0,0x0
0x3D3,"ADC A,H",0,0x0
0x3D4,"SUB L",0,0x0
0x3D5,"LD H,A",0,0x0
0x3D6,"LD A,(HL)",0,0x0
0x3D7,"CP $00",0,0x0
0x3D8,"NOP",0,0x0
0x3D9,"JR NZ,$03DE  [+3]",1,0x3DE
0x3DA,"INC BC",0,0x0
0x3DE,"POP HL",0,0x0
0x3DF,"PUSH HL",0,0x0
0x3E0,"LD A,$15",0,0x0
0x3E1,"DEC D",0,0x0
0x3E2,"ADD A,L",0,0x0
0x3E3,"LD L,A",0,0x0
0x3E4,"ADC A,H",0,0x0
0x3E5,"SUB L",0,0x0
0x3E6,"LD H,A",0,0x0
0x3E7,"LD A,(HL)",0,0x0
0x3E8,"CP $03",0,0x0
0x3E9,"INC BC",0,0x0
0x3EA,"JR Z,$03FF  [+19]",1,0x3FF
0x3EB,"INC DE",0,0x0
0x3FF,"LD HL,$C6AB",1,0xC6AB
0x400,"XOR E",0,0x0
0x402,"LD A,(HL)",0,0x0
0x403,"AND $0F",0,0x0
0x404,"RRCA",0,0x0
0x405,"CP $0F",0,0x0
0x406,"RRCA",0,0x0
0x407,"JR Z,$042F  [+38]",1,0x42F
0x408,"LD H,$18",0,0x0
0x409,"JR $0486  [+123]",1,0x486
0x40A,"LD A,E",0,0x0
0x3DB,"JP $0486",1,0x486
0x3DC,"ADD A,(HL)",0,0x0
0x42F,"POP HL",0,0x0
0x430,"PUSH HL",0,0x0
0x431,"LD A,$0F",0,0x0
0x432,"RRCA",0,0x0
0x433,"ADD A,L",0,0x0
0x434,"LD L,A",0,0x0
0x435,"ADC A,H",0,0x0
0x436,"SUB L",0,0x0
0x437,"LD H,A",0,0x0
0x438,"LD B,(HL)",0,0x0
0x439,"INC HL",0,0x0
0x43A,"LD A,(HL)",0,0x0
0x43B,"DEC A",0,0x0
0x43C,"CP B",0,0x0
0x43D,"JR NZ,$0444  [+5]",1,0x444
0x43E,"DEC B",0,0x0
0x444,"DEC HL",0,0x0
0x445,"INC (HL)",0,0x0
0x446,"POP HL",0,0x0
0x447,"PUSH HL",0,0x0
0x448,"LD A,$14",0,0x0
0x449,"INC D",0,0x0
0x44A,"ADD A,L",0,0x0
0x44B,"LD L,A",0,0x0
0x44C,"ADC A,H",0,0x0
0x44D,"SUB L",0,0x0
0x44E,"LD H,A",0,0x0
0x44F,"LD (HL),$01",0,0x0
0x450,"LD BC,$3318",1,0x3318
0x451,"JR $0486  [+51]",1,0x486
0x452,"INC SP",0,0x0
0x15DF6,"LD HL,$C71B",1,0xC71B
0x15DF7,"DEC DE",0,0x0
0x15DF9,"LD A,(HL)",0,0x0
0x15DFA,"OR A",0,0x0
0x15DFB,"JP NZ,$5E53",1,0x5E53
0x15DFC,"LD D,E",0,0x0
0x15DFE,"BIT 1 B",0,0x0
0x15DFF,"LD C,B",0,0x0
0x15E00,"JP Z,$5E53",1,0x5E53
0x15E01,"LD D,E",0,0x0
0x15E53,"LD HL,$CBF5",1,0xCBF5
0x15E54,"PUSH AF",0,0x0
0x15E56,"LD A,(HL)",0,0x0
0x15E57,"OR A",0,0x0
0x15E58,"JR NZ,$5E62  [+8]",1,0x5E62
0x15E59,"LD ($3721),SP",1,0x3721
0x15E5A,"LD HL,$C737",1,0xC737
0x15E5B,"SCF",0,0x0
0x15E5D,"BIT 0 (HL)",0,0x0
0x15E5E,"LD B,(HL)",0,0x0
0x15E5F,"JP NZ,$5ED7",1,0x5ED7
0x15E60,"RST $10",0,0x0
0x15E62,"BIT 0 C",0,0x0
0x15E63,"LD B,C",0,0x0
0x15E64,"JR NZ,$5E73  [+13]",1,0x5E73
0x15E65,"DEC C",0,0x0
0x15E66,"LD HL,$C71B",1,0xC71B
0x15E67,"DEC DE",0,0x0
0x15E69,"LD A,(HL)",0,0x0
0x15E6A,"OR A",0,0x0
0x15E6B,"JP NZ,$5ED7",1,0x5ED7
0x15E6C,"RST $10",0,0x0
0x15E6E,"BIT 0 B",0,0x0
0x15E6F,"LD B,B",0,0x0
0x15E70,"JP Z,$5ED7",1,0x5ED7
0x15E71,"RST $10",0,0x0
0x15ED7,"LD HL,(SP+1)",0,0x0
0x15ED8,"LD BC,$F87E",1,0xF87E
0x15ED9,"LD A,(HL)",0,0x0
0x15EDA,"LD HL,(SP+4)",0,0x0
0x15EDB,"INC B",0,0x0
0x15EDC,"LD (HL),A",0,0x0
0x15EDD,"LD HL,$CBF5",1,0xCBF5
0x15EDE,"PUSH AF",0,0x0
0x15EE0,"LD A,(HL)",0,0x0
0x15EE1,"OR A",0,0x0
0x15EE2,"JR NZ,$5EEC  [+8]",1,0x5EEC
0x15EE3,"LD ($3721),SP",1,0x3721
0x15EE4,"LD HL,$C737",1,0xC737
0x15EE5,"SCF",0,0x0
0x15EE7,"BIT 2 (HL)",0,0x0
0x15EE8,"LD D,(HL)",0,0x0
0x15EE9,"JP NZ,$5F4A",1,0x5F4A
0x15EEA,"LD C,D",0,0x0
0x15EEC,"BIT 2 C",0,0x0
0x15EED,"LD D,C",0,0x0
0x15EEE,"JR NZ,$5EFD  [+13]",1,0x5EFD
0x15EEF,"DEC C",0,0x0
0x15EF0,"LD HL,$C71B",1,0xC71B
0x15EF1,"DEC DE",0,0x0
0x15EF3,"LD A,(HL)",0,0x0
0x15EF4,"OR A",0,0x0
0x15EF5,"JP NZ,$5F4A",1,0x5F4A
0x15EF6,"LD C,D",0,0x0
0x15EF8,"BIT 2 B",0,0x0
0x15EF9,"LD D,B",0,0x0
0x15EFA,"JP Z,$5F4A",1,0x5F4A
0x15EFB,"LD C,D",0,0x0
0x15EFD,"LD HL,(SP+4)",0,0x0
0x15EFE,"INC B",0,0x0
0x15EFF,"LD B,(HL)",0,0x0
0x15F00,"DEC B",0,0x0
0x15F01,"LD HL,$C0B1",1,0xC0B1
0x15F02,"OR C",0,0x0
0x15F04,"LD (HL),$00",0,0x0
0x15F05,"NOP",0,0x0
0x15F06,"LD HL,$C0B2",1,0xC0B2
0x15F07,"OR D",0,0x0
0x15F09,"LD (HL),$FF",0,0x0
0x15F0A,"RST $38",0,0x0
0x15F0B,"LD HL,$C0C0",1,0xC0C0
0x15F0C,"RET NZ",0,0x0
0x15F0E,"LD (HL),$01",0,0x0
0x15F0F,"LD BC,$AFC5",1,0xAFC5
0x15F10,"PUSH BC",0,0x0
0x15F11,"XOR A",0,0x0
0x15F12,"PUSH AF",0,0x0
0x15F13,"INC SP",0,0x0
0x15F14,"PUSH BC",0,0x0
0x15F15,"INC SP",0,0x0
0x15F16,"LD HL,(SP+6)",0,0x0
0x15F17,"LD B,$7E",0,0x0
0x15F18,"LD A,(HL)",0,0x0
0x15F19,"PUSH AF",0,0x0
0x15F1A,"INC SP",0,0x0
0x15F1B,"CALL $0608",1,0x608
0x15F1C,"LD ($E806),SP",1,0xE806
0x608,"LD A,$01",0,0x0
0x609,"LD BC,$33F5",1,0x33F5
0x60A,"PUSH AF",0,0x0
0x60B,"INC SP",0,0x0
0x60C,"CALL $078D",1,0x78D
0x60D,"ADC A,L",0,0x0
0x60F,"INC SP",0,0x0
0x610,"LD HL,(SP+4)",0,0x0
0x611,"INC B",0,0x0
0x612,"LD A,(HL)",0,0x0
0x613,"PUSH AF",0,0x0
0x614,"INC SP",0,0x0
0x615,"DEC HL",0,0x0
0x616,"LD A,(HL)",0,0x0
0x617,"PUSH AF",0,0x0
0x618,"INC SP",0,0x0
0x619,"DEC HL",0,0x0
0x61A,"LD A,(HL)",0,0x0
0x61B,"PUSH AF",0,0x0
0x61C,"INC SP",0,0x0
0x61D,"CALL $4699",1,0x4699
0x61E,"SBC A,C",0,0x0
0x4699,"ADD SP,-6",0,0x0
0x469A,"LD A,($8721)",1,0x8721
0x469B,"LD HL,$C687",1,0xC687
0x469C,"ADD A,A",0,0x0
0x469E,"LD A,(HL)",0,0x0
0x469F,"ADD A,$FF",0,0x0
0x46A0,"RST $38",0,0x0
0x46A1,"LD HL,(SP+5)",0,0x0
0x46A2,"DEC B",0,0x0
0x46A3,"LD (HL),A",0,0x0
0x46A4,"LD HL,(SP+5)",0,0x0
0x46A5,"DEC B",0,0x0
0x46A6,"LD A,(HL)",0,0x0
0x46A7,"INC A",0,0x0
0x46A8,"JP Z,$4776",1,0x4776
0x46A9,"HALT",0,0x0
0x46AB,"LD DE,$C67C",1,0xC67C
0x46AC,"LD A,H",0,0x0
0x46AE,"LD HL,(SP+5)",0,0x0
0x46AF,"DEC B",0,0x0
0x46B0,"LD L,(HL)",0,0x0
0x46B1,"LD H,$00",0,0x0
0x46B2,"NOP",0,0x0
0x46B3,"ADD HL,DE",0,0x0
0x46B4,"LD C,L",0,0x0
0x46B5,"LD B,H",0,0x0
0x46B6,"LD A,(BC)",0,0x0
0x46B7,"LD HL,(SP+0)",0,0x0
0x46B8,"NOP",0,0x0
0x46B9,"LD (HL),A",0,0x0
0x46BA,"LD C,(HL)",0,0x0
0x46BB,"LD B,$00",0,0x0
0x46BC,"NOP",0,0x0
0x46BD,"LD L,C",0,0x0
0x46BE,"LD H,B",0,0x0
0x46BF,"ADD HL,HL",0,0x0
0x46C0,"ADD HL,HL",0,0x0
0x46C1,"ADD HL,BC",0,0x0
0x46C2,"ADD HL,HL",0,0x0
0x46C3,"ADD HL,BC",0,0x0
0x46C4,"ADD HL,HL",0,0x0
0x46C5,"ADD HL,BC",0,0x0
0x46C6,"ADD HL,HL",0,0x0
0x46C7,"LD C,L",0,0x0
0x46C8,"LD B,H",0,0x0
0x46C9,"LD HL,$C0AC",1,0xC0AC
0x46CA,"XOR H",0,0x0
0x46CC,"ADD HL,BC",0,0x0
0x46CD,"LD A,L",0,0x0
0x46CE,"LD D,H",0,0x0
0x46CF,"LD HL,(SP+2)",0,0x0
0x46D0,"LD (BC),A",0,0x0
0x46D1,"LD (HL+),A",0,0x0
0x46D2,"LD (HL),D",0,0x0
0x46D3,"DEC HL",0,0x0
0x46D4,"LD E,(HL)",0,0x0
0x46D5,"INC HL",0,0x0
0x46D6,"LD D,(HL)",0,0x0
0x46D7,"LD HL,$0012",1,0x12
0x46D8,"LD (DE),A",0,0x0
0x46DA,"ADD HL,DE",0,0x0
0x46DB,"LD C,L",0,0x0
0x46DC,"LD B,H",0,0x0
0x46DD,"LD A,(BC)",0,0x0
0x46DE,"OR A",0,0x0
0x46DF,"JP Z,$4770",1,0x4770
0x46E0,"LD (HL),B",0,0x0
0x46E2,"LD HL,(SP+10)",0,0x0
0x46E3,"LD A,(BC)",0,0x0
0x46E4,"LD A,(HL)",0,0x0
0x46E5,"OR A",0,0x0
0x46E6,"JR NZ,$46F8  [+16]",1,0x46F8
0x46E7,"STOP",0,0x0
0x46E8,"LD HL,(SP+2)",0,0x0
0x46E9,"LD (BC),A",0,0x0
0x46EA,"LD E,(HL)",0,0x0
0x46EB,"INC HL",0,0x0
0x46EC,"LD D,(HL)",0,0x0
0x46ED,"LD HL,$0017",1,0x17
0x46EE,"RLA",0,0x0
0x46F0,"ADD HL,DE",0,0x0
0x46F1,"LD C,L",0,0x0
0x46F2,"LD B,H",0,0x0
0x46F3,"LD A,(BC)",0,0x0
0x46F4,"OR A",0,0x0
0x46F5,"JP Z,$4770",1,0x4770
0x46F6,"LD (HL),B",0,0x0
0x46F8,"LD HL,(SP+2)",0,0x0
0x46F9,"LD (BC),A",0,0x0
0x46FA,"LD E,(HL)",0,0x0
0x46FB,"INC HL",0,0x0
0x46FC,"LD D,(HL)",0,0x0
0x46FD,"LD A,(DE)",0,0x0
0x46FE,"LD C,A",0,0x0
0x46FF,"INC DE",0,0x0
0x4700,"LD A,(DE)",0,0x0
0x4701,"LD B,A",0,0x0
0x4702,"SRA B",0,0x0
0x4703,"JR Z,$46D0  [-53]",1,0x46D0
0x4704,"RR C",0,0x0
0x4705,"ADD HL,DE",0,0x0
0x4706,"SRA B",0,0x0
0x4707,"JR Z,$46D4  [-53]",1,0x46D4
0x4708,"RR C",0,0x0
0x4709,"ADD HL,DE",0,0x0
0x470A,"SRA B",0,0x0
0x470B,"JR Z,$46D8  [-53]",1,0x46D8
0x470C,"RR C",0,0x0
0x470D,"ADD HL,DE",0,0x0
0x470E,"INC HL",0,0x0
0x470F,"LD (HL),C",0,0x0
0x4710,"DEC HL",0,0x0
0x4711,"DEC HL",0,0x0
0x4712,"LD C,(HL)",0,0x0
0x4713,"INC HL",0,0x0
0x4714,"LD B,(HL)",0,0x0
0x4715,"INC BC",0,0x0
0x4716,"INC BC",0,0x0
0x4717,"LD L,C",0,0x0
0x4718,"LD H,B",0,0x0
0x4719,"LD C,(HL)",0,0x0
0x471A,"INC HL",0,0x0
0x471B,"LD B,(HL)",0,0x0
0x471C,"SRA B",0,0x0
0x471D,"JR Z,$46EA  [-53]",1,0x46EA
0x471E,"RR C",0,0x0
0x471F,"ADD HL,DE",0,0x0
0x4720,"SRA B",0,0x0
0x4721,"JR Z,$46EE  [-53]",1,0x46EE
0x4722,"RR C",0,0x0
0x4723,"ADD HL,DE",0,0x0
0x4724,"SRA B",0,0x0
0x4725,"JR Z,$46F2  [-53]",1,0x46F2
0x4726,"RR C",0,0x0
0x4727,"ADD HL,DE",0,0x0
0x4728,"LD HL,(SP+9)",0,0x0
0x4729,"ADD HL,BC",0,0x0
0x472A,"LD A,(HL)",0,0x0
0x472B,"SUB C",0,0x0
0x472C,"JP NZ,$4770",1,0x4770
0x472D,"LD (HL),B",0,0x0
0x4770,"LD HL,(SP+5)",0,0x0
0x4771,"DEC B",0,0x0
0x4772,"DEC (HL)",0,0x0
0x4773,"JP $46A4",1,0x46A4
0x4774,"AND H",0,0x0
0x4776,"LD E,$FF",0,0x0
0x4777,"RST $38",0,0x0
0x4778,"ADD SP,+6",0,0x0
0x4779,"LD B,$C9",0,0x0
0x477A,"RET",0,0x0
0x620,"ADD SP,+3",0,0x0
0x621,"INC BC",0,0x0
0x622,"PUSH DE",0,0x0
0x623,"CALL $07AE",1,0x7AE
0x624,"XOR (HL)",0,0x0
0x626,"POP DE",0,0x0
0x627,"RET",0,0x0
0x15F1E,"ADD SP,+3",0,0x0
0x15F1F,"INC BC",0,0x0
